exposure	condition.1	condition.2	rg	rg.SE	partial_rg	partial_rg.SE	diff.T	diff.P	q	delta_rg	prop_atten	prop_atten_flag	class
SLEEP	osteoporosis	sleep_apnoea	0.029072	0.032936	0.024973	0.032695	1.416389	0.156662	0.433765			unstable_baseline	F_unstable_lowpower
SLEEP	osteoporosis	spondylolisthesis	0.209077	0.065452	0.201675	0.065971	1.726650	0.084231	0.292473	0.007402	0.035404	OK	A_persistent
SLEEP	osteoporosis	spondylosis	0.122153	0.054435	0.105656	0.056011	2.243187	0.024885	0.116129	0.016497	0.135051	OK	A_persistent
SLEEP	osteoporosis	stroke_all	0.082860	0.055597	0.086095	0.054444	-0.728440	0.466344	0.780819			unstable_baseline	F_unstable_lowpower
SLEEP	osteoporosis	tendon	0.176724	0.042339	0.159811	0.044383	1.999191	0.045588	0.186376	0.016913	0.095703	OK	A_persistent
SLEEP	osteoporosis	thromboembolic	0.048699	0.047283	0.042326	0.047249	1.863366	0.062411	0.235283			unstable_baseline	F_unstable_lowpower
SLEEP	osteoporosis	tinnitus	0.197660	0.062166	0.188370	0.062405	1.828728	0.067440	0.248342	0.009290	0.047000	OK	A_persistent
SLEEP	osteoporosis	ulc_colitis	0.148087	0.035232	0.148082	0.035511	0.002111	0.998315	1.000000	0.000005	0.000033	OK	A_persistent
SLEEP	osteoporosis	ulcer_peptic	0.152302	0.050195	0.140158	0.051374	2.128471	0.033298	0.146799	0.012144	0.079738	OK	A_persistent
SLEEP	osteoporosis	urine_incont	0.155667	0.048252	0.146658	0.048887	2.150461	0.031519	0.140828	0.009009	0.057874	OK	A_persistent
SLEEP	osteoporosis	urolithiasis	0.124513	0.039092	0.123180	0.039008	0.509824	0.610175	0.880707	0.001333	0.010704	OK	A_persistent
SLEEP	osteoporosis	valve_nonrheumatic	0.181528	0.042376	0.175854	0.041843	1.911167	0.055983	0.217655	0.005674	0.031259	OK	A_persistent
SLEEP	periph_neuro	PMR	0.302124	0.109289	0.289405	0.113155	0.941371	0.346515	0.669067	0.012720	0.042100	OK	A_persistent
SLEEP	periph_neuro	RA	0.417265	0.066904	0.408159	0.070301	1.103271	0.269909	0.586213	0.009106	0.021823	OK	A_persistent
SLEEP	periph_neuro	TIA	0.268328	0.093093	0.265199	0.097970	0.244813	0.806601	0.958357	0.003130	0.011663	OK	A_persistent
SLEEP	periph_neuro	peripheral_arterial	0.465552	0.095974	0.447217	0.100081	1.400043	0.161500	0.441182	0.018335	0.039382	OK	A_persistent
SLEEP	periph_neuro	pri_bladder	0.071529	0.116408	0.066062	0.122145	0.345767	0.729518	0.940601			unstable_baseline	F_unstable_lowpower
SLEEP	periph_neuro	pri_breast	0.130817	0.047509	0.142279	0.048509	-1.783130	0.074565	0.267123	-0.011461	-0.087612	FLAG_OUT_OF_RANGE	A_persistent
SLEEP	periph_neuro	pri_colorectal	-0.136857	0.074530	-0.138925	0.077158	0.199438	0.841920	0.963395			unstable_baseline	F_unstable_lowpower
SLEEP	periph_neuro	pri_prost	-0.046771	0.061061	-0.036442	0.063740	-1.260462	0.207503	0.508274			unstable_baseline	F_unstable_lowpower
SLEEP	periph_neuro	pri_skin	-0.010075	0.051015	-0.009783	0.052876	-0.042365	0.966208	0.990386			unstable_baseline	F_unstable_lowpower
SLEEP	periph_neuro	psoriasis	0.344975	0.077825	0.329466	0.080487	2.199719	0.027827	0.127661	0.015509	0.044958	OK	A_persistent
SLEEP	periph_neuro	raynauds	-0.011965	0.110222	-0.044033	0.113123	1.998288	0.045685	0.186622			unstable_baseline	F_unstable_lowpower
SLEEP	periph_neuro	retinal_detach	-0.060365	0.082717	-0.066071	0.083970	0.573985	0.565978	0.855334			unstable_baseline	F_unstable_lowpower
SLEEP	periph_neuro	schizo	-0.038062	0.044064	-0.006384	0.044929	-3.642167	0.000270	0.002462			unstable_baseline	F_unstable_lowpower
SLEEP	periph_neuro	scoliosis	0.310208	0.099573	0.301920	0.103617	0.725701	0.468022	0.782048	0.008288	0.026717	OK	A_persistent
SLEEP	periph_neuro	sinusitis	0.378748	0.111179	0.351551	0.113517	2.282346	0.022469	0.106896	0.027197	0.071808	OK	A_persistent
SLEEP	periph_neuro	sleep_apnoea	0.365713	0.050595	0.365122	0.052151	0.079247	0.936836	0.982226	0.000591	0.001615	OK	A_persistent
SLEEP	periph_neuro	spondylolisthesis	0.618623	0.118359	0.613865	0.122894	0.444663	0.656563	0.907262	0.004758	0.007692	OK	A_persistent
SLEEP	periph_neuro	spondylosis	0.731165	0.065223	0.714470	0.068641	2.537206	0.011174	0.060694	0.016694	0.022833	OK	A_persistent
SLEEP	periph_neuro	stroke_all	0.307572	0.075358	0.326489	0.078638	-1.316702	0.187938	0.481141	-0.018916	-0.061501	FLAG_OUT_OF_RANGE	A_persistent
SLEEP	periph_neuro	tendon	0.641074	0.063757	0.613940	0.067946	2.671748	0.007546	0.043607	0.027134	0.042326	OK	B_attenuated
SLEEP	periph_neuro	thromboembolic	0.288923	0.058797	0.278836	0.061388	1.168327	0.242675	0.555718	0.010087	0.034912	OK	A_persistent
SLEEP	periph_neuro	tinnitus	0.169247	0.086305	0.140042	0.090986	2.151789	0.031414	0.140487			unstable_baseline	F_unstable_lowpower
SLEEP	periph_neuro	ulc_colitis	0.019238	0.055998	0.018239	0.058121	0.137533	0.890609	0.971112			unstable_baseline	F_unstable_lowpower
SLEEP	periph_neuro	ulcer_peptic	0.446315	0.079728	0.422121	0.082868	2.067463	0.038691	0.164446	0.024194	0.054208	OK	A_persistent
SLEEP	periph_neuro	urine_incont	0.410367	0.073639	0.394143	0.076653	1.948796	0.051320	0.203722	0.016224	0.039534	OK	A_persistent
SLEEP	periph_neuro	urolithiasis	0.173719	0.066076	0.173892	0.067733	-0.021591	0.982774	0.995256	-0.000174	-0.001001	FLAG_OUT_OF_RANGE	A_persistent
SLEEP	periph_neuro	valve_nonrheumatic	0.161764	0.071529	0.146480	0.073964	1.341425	0.179782	0.470521	0.015283	0.094479	OK	A_persistent
SLEEP	peripheral_arterial	PMR	0.227142	0.106129	0.216626	0.108803	0.986816	0.323733	0.644097	0.010516	0.046297	OK	A_persistent
SLEEP	peripheral_arterial	RA	0.297235	0.073847	0.287473	0.077927	1.204985	0.228209	0.537790	0.009763	0.032845	OK	A_persistent
SLEEP	peripheral_arterial	TIA	0.492100	0.087120	0.491118	0.089503	0.155572	0.876370	0.968189	0.000983	0.001997	OK	A_persistent
SLEEP	peripheral_arterial	pri_bladder	0.126163	0.147201	0.123040	0.153178	0.292901	0.769598	0.951152			unstable_baseline	F_unstable_lowpower
SLEEP	peripheral_arterial	pri_breast	0.018092	0.041954	0.022558	0.042124	-1.172053	0.241176	0.553731			unstable_baseline	F_unstable_lowpower
SLEEP	peripheral_arterial	pri_colorectal	-0.047511	0.079202	-0.046659	0.081560	-0.126967	0.898967	0.973038			unstable_baseline	F_unstable_lowpower
SLEEP	peripheral_arterial	pri_prost	0.099395	0.064599	0.107681	0.065345	-1.641156	0.100765	0.329331			unstable_baseline	F_unstable_lowpower
SLEEP	peripheral_arterial	pri_skin	-0.065940	0.058474	-0.066329	0.059700	0.088919	0.929146	0.980021			unstable_baseline	F_unstable_lowpower
SLEEP	peripheral_arterial	psoriasis	0.369236	0.083682	0.358713	0.084253	2.580079	0.009878	0.054750	0.010524	0.028502	OK	A_persistent
SLEEP	peripheral_arterial	raynauds	0.292008	0.114963	0.278884	0.117815	1.275790	0.202030	0.500959	0.013124	0.044944	OK	A_persistent
SLEEP	peripheral_arterial	retinal_detach	0.034775	0.088360	0.032957	0.089373	0.295860	0.767337	0.950328			unstable_baseline	F_unstable_lowpower
SLEEP	peripheral_arterial	schizo	0.086942	0.045140	0.108350	0.044971	-2.297747	0.021576	0.103507			unstable_baseline	A_persistent
SLEEP	peripheral_arterial	scoliosis	0.102646	0.092522	0.092739	0.096791	0.982600	0.325804	0.647009			unstable_baseline	F_unstable_lowpower
SLEEP	peripheral_arterial	sinusitis	0.297283	0.112665	0.278424	0.117671	1.506002	0.132067	0.391241	0.018859	0.063437	OK	A_persistent
SLEEP	peripheral_arterial	sleep_apnoea	0.377739	0.057214	0.374916	0.058967	0.593559	0.552807	0.847804	0.002823	0.007473	OK	A_persistent
SLEEP	peripheral_arterial	spondylolisthesis	0.310291	0.110908	0.298788	0.115159	1.126902	0.259784	0.574685	0.011504	0.037073	OK	A_persistent
SLEEP	peripheral_arterial	spondylosis	0.628251	0.075693	0.617066	0.082571	0.946222	0.344035	0.667044	0.011185	0.017803	OK	A_persistent
SLEEP	peripheral_arterial	stroke_all	0.607689	0.076561	0.620208	0.077675	-1.681515	0.092663	0.311804	-0.012519	-0.020602	FLAG_OUT_OF_RANGE	A_persistent
SLEEP	peripheral_arterial	tendon	0.525906	0.073465	0.509835	0.081618	0.968288	0.332900	0.655167	0.016072	0.030560	OK	A_persistent
SLEEP	peripheral_arterial	thromboembolic	0.323217	0.059005	0.315891	0.060671	1.208821	0.226732	0.535408	0.007326	0.022667	OK	A_persistent
SLEEP	peripheral_arterial	tinnitus	-0.004768	0.117350	-0.026438	0.119358	2.387737	0.016952	0.085363			unstable_baseline	F_unstable_lowpower
SLEEP	peripheral_arterial	ulc_colitis	0.034255	0.056751	0.033688	0.056471	0.139677	0.888915	0.970400			unstable_baseline	F_unstable_lowpower
SLEEP	peripheral_arterial	ulcer_peptic	0.678715	0.096421	0.670224	0.100541	1.121294	0.262163	0.577377	0.008491	0.012510	OK	A_persistent
SLEEP	peripheral_arterial	urine_incont	0.374147	0.070241	0.362026	0.073310	1.530599	0.125869	0.379745	0.012121	0.032396	OK	A_persistent
SLEEP	peripheral_arterial	urolithiasis	0.068032	0.066420	0.065582	0.067814	0.495195	0.620463	0.886885			unstable_baseline	F_unstable_lowpower
SLEEP	peripheral_arterial	valve_nonrheumatic	0.488592	0.073891	0.483375	0.076529	0.840580	0.400583	0.722824	0.005217	0.010678	OK	A_persistent
SLEEP	pri_bladder	RA	-0.043905	0.083458	-0.047049	0.086036	0.541748	0.587992	0.868704			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	TIA	0.101181	0.109325	0.099900	0.110536	0.434081	0.664229	0.911436			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	pri_breast	0.085452	0.052634	0.086379	0.052714	-0.483529	0.628720	0.892358			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	pri_colorectal	0.028391	0.103000	0.028686	0.103231	-0.230420	0.817766	0.960070			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	pri_prost	0.018497	0.068055	0.019940	0.067429	-0.498288	0.618281	0.885719			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	pri_skin	-0.010031	0.068854	-0.009962	0.068828	-0.085739	0.931674	0.980329			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	psoriasis	0.156641	0.081616	0.154268	0.081879	0.380323	0.703706	0.932810			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	raynauds	0.153530	0.129420	0.151006	0.131631	0.337400	0.735815	0.942364			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	retinal_detach	0.049764	0.101216	0.049347	0.101509	0.271491	0.786014	0.954198			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	schizo	0.008814	0.049391	0.012847	0.049265	-0.532343	0.594489	0.871394			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	scoliosis	0.080608	0.111921	0.078587	0.113320	0.438653	0.660913	0.909061			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	sinusitis	0.034858	0.123371	0.030000	0.125761	0.459287	0.646028	0.902236			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	sleep_apnoea	0.017129	0.068634	0.015626	0.069649	0.481502	0.630160	0.893296			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	spondylolisthesis	-0.084215	0.134077	-0.088204	0.136912	0.559878	0.575563	0.860919			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	spondylosis	-0.033822	0.101602	-0.042238	0.108774	0.550188	0.582191	0.865277			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	stroke_all	0.013296	0.114087	0.014356	0.113554	-0.452325	0.651035	0.904737			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	tendon	0.066693	0.093056	0.060496	0.103086	0.316017	0.751990	0.946734			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	thromboembolic	-0.058905	0.076010	-0.061541	0.076554	0.537787	0.590724	0.870067			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	tinnitus	0.059187	0.112042	0.055476	0.110939	0.469426	0.638765	0.897473			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	ulc_colitis	-0.025620	0.063107	-0.025825	0.063212	0.213796	0.830706	0.960961			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	ulcer_peptic	0.146586	0.115109	0.143526	0.121057	0.259196	0.795484	0.955119			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	urine_incont	0.006506	0.092136	0.002639	0.094047	0.496198	0.619755	0.886723			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	urolithiasis	0.006252	0.074944	0.005604	0.075024	0.401052	0.688382	0.924914			unstable_baseline	F_unstable_lowpower
SLEEP	pri_bladder	valve_nonrheumatic	-0.004406	0.097014	-0.006930	0.099071	0.489111	0.624763	0.889366			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	RA	-0.008464	0.030807	-0.005820	0.031068	-1.159822	0.246121	0.559400			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	TIA	-0.003552	0.039633	-0.002233	0.039938	-0.751642	0.452266	0.769607			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	pri_colorectal	0.094494	0.040543	0.094277	0.040424	0.200846	0.840819	0.963243	0.000217	0.002296	OK	A_persistent
SLEEP	pri_breast	pri_prost	0.122139	0.030259	0.121018	0.030208	0.943587	0.345381	0.668349	0.001121	0.009178	OK	A_persistent
SLEEP	pri_breast	pri_skin	0.167506	0.027997	0.167505	0.028008	0.001780	0.998580	0.999988	0.000001	0.000008	OK	A_persistent
SLEEP	pri_breast	psoriasis	0.015767	0.033234	0.019035	0.033221	-1.303885	0.192273	0.487300			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	raynauds	0.062169	0.048022	0.066118	0.048579	-1.205662	0.227948	0.537515			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	retinal_detach	0.018476	0.040656	0.018895	0.040734	-0.357167	0.720967	0.938585			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	schizo	0.107910	0.021410	0.105222	0.021360	1.008335	0.313294	0.634330	0.002688	0.024910	OK	A_persistent
SLEEP	pri_breast	scoliosis	0.060076	0.040356	0.062369	0.040693	-1.000436	0.317100	0.637362			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	sinusitis	0.082026	0.050928	0.088328	0.051526	-1.435034	0.151277	0.424613			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	sleep_apnoea	-0.007807	0.025523	-0.006411	0.025564	-0.974151	0.329982	0.650883			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	spondylolisthesis	0.026373	0.050672	0.029694	0.050777	-1.134786	0.256465	0.571242			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	spondylosis	0.011688	0.034353	0.018848	0.035145	-1.354694	0.175515	0.463748			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	stroke_all	-0.000452	0.036106	-0.001414	0.036270	0.606439	0.544224	0.842439			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	tendon	-0.091756	0.030181	-0.087424	0.031015	-0.699484	0.484250	0.795610	-0.004332	0.047211	OK	A_persistent
SLEEP	pri_breast	thromboembolic	0.043749	0.027419	0.046131	0.027700	-1.163048	0.244810	0.558122			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	tinnitus	-0.037861	0.042934	-0.034272	0.043642	-1.125393	0.260423	0.575074			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	ulc_colitis	0.104414	0.029320	0.104634	0.029403	-0.272857	0.784963	0.954089	-0.000220	-0.002110	FLAG_OUT_OF_RANGE	A_persistent
SLEEP	pri_breast	ulcer_peptic	-0.069347	0.041549	-0.065455	0.042235	-0.998826	0.317879	0.638155			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	urine_incont	-0.041819	0.034708	-0.038574	0.034805	-1.156339	0.247542	0.561262			unstable_baseline	F_unstable_lowpower
SLEEP	pri_breast	urolithiasis	0.084421	0.030338	0.085073	0.030342	-0.617814	0.536698	0.836609	-0.000652	-0.007720	FLAG_OUT_OF_RANGE	A_persistent
SLEEP	pri_breast	valve_nonrheumatic	0.026021	0.033120	0.028423	0.033166	-1.074117	0.282770	0.600841			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	RA	-0.045377	0.053499	-0.044704	0.054160	-0.168888	0.865884	0.966704			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	TIA	-0.147832	0.070531	-0.147568	0.071023	-0.124641	0.900807	0.973405	-0.000264	0.001785	OK	A_persistent
SLEEP	pri_colorectal	pri_prost	0.090780	0.055073	0.090454	0.055052	0.198005	0.843041	0.963494			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	pri_skin	0.144940	0.045620	0.144924	0.045621	0.052997	0.957734	0.988291	0.000016	0.000108	OK	A_persistent
SLEEP	pri_colorectal	psoriasis	0.011991	0.055817	0.013107	0.055767	-0.261869	0.793423	0.955028			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	raynauds	-0.085013	0.089820	-0.084525	0.090984	-0.097464	0.922358	0.978328			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	retinal_detach	-0.052196	0.064735	-0.052069	0.064809	-0.175515	0.860675	0.965879			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	schizo	-0.011669	0.033990	-0.012961	0.033777	0.260188	0.794719	0.954815			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	scoliosis	0.048965	0.078637	0.049795	0.079253	-0.250813	0.801959	0.957726			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	sinusitis	-0.103762	0.082066	-0.103757	0.083778	-0.000716	0.999429	1.000000			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	sleep_apnoea	-0.035967	0.044582	-0.035551	0.045294	-0.188210	0.850712	0.965012			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	spondylolisthesis	-0.040043	0.087575	-0.039262	0.088584	-0.165013	0.868934	0.967862			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	spondylosis	0.010246	0.064555	0.012785	0.069378	-0.239980	0.810346	0.958529			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	stroke_all	-0.151765	0.066000	-0.152176	0.066212	0.291013	0.771041	0.951202	0.000412	-0.002712	FLAG_OUT_OF_RANGE	A_persistent
SLEEP	pri_colorectal	tendon	-0.043703	0.054335	-0.042872	0.058485	-0.067126	0.946481	0.984996			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	thromboembolic	-0.002021	0.055211	-0.001296	0.055820	-0.217526	0.827799	0.960803			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	tinnitus	-0.010595	0.070474	-0.009393	0.070788	-0.229460	0.818511	0.960416			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	ulc_colitis	0.026694	0.051799	0.026754	0.051824	-0.153070	0.878343	0.968360			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	ulcer_peptic	-0.079401	0.071147	-0.079020	0.072805	-0.052073	0.958471	0.988299			unstable_baseline	F_unstable_lowpower
SLEEP	pri_colorectal	urine_incont	-0.116901	0.052510	-0.116685	0.053974	-0.042051	0.966458	0.990370	-0.000216	0.001847	OK	A_persistent
SLEEP	pri_colorectal	urolithiasis	0.137634	0.047445	0.137869	0.047535	-0.270492	0.786782	0.954587	-0.000234	-0.001702	FLAG_OUT_OF_RANGE	A_persistent
SLEEP	pri_colorectal	valve_nonrheumatic	-0.055953	0.063084	-0.055387	0.063935	-0.158402	0.874140	0.967302			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	RA	0.012586	0.040211	0.017105	0.040597	-1.532100	0.125498	0.379087			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	TIA	0.043205	0.058957	0.045493	0.059142	-1.002139	0.316276	0.637082			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	pri_skin	0.153826	0.036703	0.153881	0.036763	-0.046986	0.962524	0.988786	-0.000054	-0.000352	FLAG_OUT_OF_RANGE	A_persistent
SLEEP	pri_prost	psoriasis	-0.118644	0.041503	-0.114289	0.041516	-1.257980	0.208399	0.509549	-0.004355	0.036707	OK	A_persistent
SLEEP	pri_prost	raynauds	-0.089398	0.063641	-0.084451	0.063903	-1.264240	0.206144	0.506610			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	retinal_detach	0.017339	0.052724	0.018038	0.053014	-0.354753	0.722774	0.938889			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	schizo	0.003551	0.024359	-0.002435	0.024874	1.485513	0.137408	0.401166			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	scoliosis	0.038972	0.063483	0.042602	0.063845	-1.152000	0.249321	0.563495			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	sinusitis	0.018823	0.065163	0.027391	0.066269	-1.453277	0.146147	0.416326			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	sleep_apnoea	-0.008241	0.035799	-0.005927	0.035875	-1.195367	0.231944	0.542050			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	spondylolisthesis	0.038717	0.061037	0.044209	0.061930	-1.421751	0.155098	0.431118			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	spondylosis	-0.010329	0.048414	0.000644	0.050483	-1.452388	0.146394	0.416472			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	stroke_all	0.077746	0.055916	0.076284	0.055557	0.613442	0.539584	0.838741			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	tendon	-0.007798	0.040117	0.005846	0.043929	-1.432728	0.151936	0.425420			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	thromboembolic	-0.018596	0.049072	-0.014987	0.049507	-1.330054	0.183500	0.475576			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	tinnitus	0.044290	0.060189	0.051381	0.059497	-1.335733	0.181637	0.473049			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	ulc_colitis	-0.008558	0.035080	-0.008274	0.035201	-0.224057	0.822713	0.960884			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	ulcer_peptic	-0.078817	0.050756	-0.071837	0.052722	-1.233013	0.217571	0.522548			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	urine_incont	0.091023	0.044119	0.097844	0.044963	-1.578881	0.114363	0.357925	-0.006821	-0.074938	FLAG_OUT_OF_RANGE	A_persistent
SLEEP	pri_prost	urolithiasis	0.026294	0.040079	0.027321	0.039990	-0.624223	0.532481	0.834135			unstable_baseline	F_unstable_lowpower
SLEEP	pri_prost	valve_nonrheumatic	-0.059998	0.049922	-0.056449	0.050409	-1.247766	0.212117	0.514924			unstable_baseline	F_unstable_lowpower
