pair_id	disease1	disease2	baseline	BMI	SBP	ApoB	FG	SMK	SLEEP	JOINT
alc_problems_thromboembolic	alc_problems	thromboembolic	0.09084608709038916	0.057039	0.09392	0.091141	0.087416	0.012649	0.081011	0.020920523960225954
alc_problems_TIA	alc_problems	TIA	0.2938683030283945	0.279088	0.278535	0.293596	0.292807	0.214815	0.290461	0.1917525473315815
alc_problems_tinnitus	alc_problems	tinnitus	0.19183738018211882	0.204387	0.196416	0.193281	0.198558	0.206463	0.17595	0.20140693929369372
alc_problems_ulc_colitis	alc_problems	ulc_colitis	0.08973858358258434	0.094795	0.087132	0.090387	0.089789	0.099772	0.08972	0.09631581240942719
alc_problems_ulcer_peptic	alc_problems	ulcer_peptic	0.3846561279882634	0.369445	0.376099	0.384747	0.385157	0.213193	0.369707	0.1948268263630159
alc_problems_urine_incont	alc_problems	urine_incont	0.24775397160850993	0.224661	0.246678	0.248098	0.246491	0.136273	0.234378	0.1368046940475877
alc_problems_urolithiasis	alc_problems	urolithiasis	0.0437538359875546	0.029738	0.045377	0.043044	0.043341	0.032208	0.041223	0.034702138104683894
alc_problems_valve_nonrheumatic	alc_problems	valve_nonrheumatic	0.24634428408267192	0.230711	0.225758	0.246572	0.245019	0.226099	0.238155	0.1932304425466047
allergic_rhinitis_anxiety	allergic_rhinitis	anxiety	0.2664073729288386	0.267734	0.266632	0.267027	0.270013	0.288108	0.262234	0.29929032064400013
allergic_rhinitis_asthma	allergic_rhinitis	asthma	0.6994700532591706	0.713023	0.702714	0.699497	0.708777	0.727709	0.697184	0.739583128003492
allergic_rhinitis_b12_def	allergic_rhinitis	b12_def	0.1716538086487815	0.168519	0.173712	0.171028	0.181337	0.185121	0.158766	0.1729999243414281
allergic_rhinitis_BPH	allergic_rhinitis	BPH	0.16316779105945164	0.163452	0.16295	0.164138	0.164435	0.162	0.158514	0.15942212319892263
allergic_rhinitis_bursitis	allergic_rhinitis	bursitis	0.36463235744249006	0.364586	0.364793	0.364406	0.374645	0.395301	0.357573	0.39353960525993026
allergic_rhinitis_carpal_tunnel	allergic_rhinitis	carpal_tunnel	0.1601904062763332	0.157158	0.161601	0.159661	0.173705	0.171218	0.146497	0.16065753116563367
allergic_rhinitis_cataract	allergic_rhinitis	cataract	0.13931040090752253	0.136227	0.140588	0.139519	0.143129	0.145693	0.136375	0.14492846339855453
allergic_rhinitis_cholelithiasis	allergic_rhinitis	cholelithiasis	0.041099032056089904	0.029004	0.041735	0.041141	0.049466	0.04808	0.039634	0.03902869965514123
allergic_rhinitis_CKD	allergic_rhinitis	CKD	0.0021758498570676544	-0.008338	0.00497	0.002131	0.008012	0.004891	0.000182	-0.004903006756202043
allergic_rhinitis_COPD	allergic_rhinitis	COPD	0.2517248393989677	0.252906	0.254342	0.251207	0.263623	0.351311	0.244033	0.3603339264521251
allergic_rhinitis_coronary_heart	allergic_rhinitis	coronary_heart	0.025105587307997886	0.015048	0.0305	0.023503	0.030914	0.035285	0.019237	0.025078315091019952
allergic_rhinitis_deaf	allergic_rhinitis	deaf	0.09305645075118611	0.090621	0.092446	0.092831	0.091553	0.100176	0.091996	0.09570834803444436
allergic_rhinitis_depression	allergic_rhinitis	depression	0.2590631642534751	0.256798	0.258928	0.259115	0.264214	0.286124	0.252594	0.2862781887604839
allergic_rhinitis_diabetes_type_2	allergic_rhinitis	diabetes_type_2	0.06162613187168971	0.049328	0.066994	0.060824	0.116541	0.068522	0.060063	0.11420235924215853
allergic_rhinitis_diverticuli	allergic_rhinitis	diverticuli	0.11741039857642421	0.113115	0.117256	0.117161	0.123419	0.124667	0.113583	0.12263942204797869
allergic_rhinitis_ED	allergic_rhinitis	ED	0.0746778857039017	0.065804	0.076608	0.07488	0.095237	0.091289	0.065149	0.09516352920847904
allergic_rhinitis_enthesopathy_lower	allergic_rhinitis	enthesopathy_lower	0.39695536964080946	0.408108	0.400958	0.398173	0.40395	0.427685	0.389615	0.4309443291359549
allergic_rhinitis_enthesopathy_shoulder	allergic_rhinitis	enthesopathy_shoulder	0.2756380745527164	0.274834	0.276366	0.27517	0.286336	0.298186	0.265116	0.2927992734456806
allergic_rhinitis_enthesopathy_upper	allergic_rhinitis	enthesopathy_upper	0.3079234965266869	0.307304	0.308202	0.307886	0.315096	0.336408	0.297698	0.32820764758933474
allergic_rhinitis_essential_tremor	allergic_rhinitis	essential_tremor	0.026122550085727187	0.024091	0.02632	0.025843	0.022853	0.025916	0.017392	0.007994094886744492
allergic_rhinitis_female_genital_prolapse	allergic_rhinitis	female_genital_prolapse	0.14821519717325643	0.146342	0.147912	0.147986	0.152725	0.152016	0.146025	0.15392537692775188
allergic_rhinitis_fibromatosis	allergic_rhinitis	fibromatosis	0.004626528674349075	0.007352	0.004535	0.004332	0.003549	0.008599	0.005124	0.014348077378737329
allergic_rhinitis_fibromyalgia	allergic_rhinitis	fibromyalgia	0.3233186901078718	0.326267	0.325458	0.323438	0.327652	0.361103	0.313826	0.3530159682840541
allergic_rhinitis_gastritis_duodenitis	allergic_rhinitis	gastritis_duodenitis	0.320359239999271	0.32252	0.321415	0.320034	0.327701	0.353232	0.311791	0.34791992158089824
allergic_rhinitis_glaucoma	allergic_rhinitis	glaucoma	0.10531152272003359	0.107142	0.106263	0.105607	0.108965	0.104066	0.107727	0.11476045409493887
allergic_rhinitis_GORD	allergic_rhinitis	GORD	0.30143839917485316	0.303367	0.302894	0.301153	0.311923	0.325987	0.293998	0.3253134169525672
allergic_rhinitis_gout	allergic_rhinitis	gout	0.019962538241767285	0.005254	0.023098	0.018906	0.030486	0.024603	0.014211	0.009266694159655642
allergic_rhinitis_HF	allergic_rhinitis	HF	0.018726324395547025	-0.001887	0.024683	0.019519	0.031126	0.031369	0.006957	0.00877494780132174
allergic_rhinitis_hypertension	allergic_rhinitis	hypertension	0.038911002007642255	0.026542	0.067479	0.040293	0.052449	0.045553	0.034146	0.061884320135321656
allergic_rhinitis_hyperthyroid	allergic_rhinitis	hyperthyroid	-0.022645458569000958	-0.025084	-0.021454	-0.022657	-0.014206	-0.01927	-0.018374	-0.004346171807419137
allergic_rhinitis_hypothyroid	allergic_rhinitis	hypothyroid	0.06774600407003799	0.062852	0.067762	0.067947	0.068636	0.072361	0.067239	0.06648971169637033
allergic_rhinitis_IBS	allergic_rhinitis	IBS	0.44691513738514393	0.446794	0.446826	0.447985	0.447962	0.454959	0.441998	0.4542354530794538
allergic_rhinitis_IDA	allergic_rhinitis	IDA	0.0928169720710423	0.085168	0.09704	0.092203	0.108038	0.105251	0.078432	0.09586101898002775
allergic_rhinitis_insomnia	allergic_rhinitis	insomnia	0.2687712157307073	0.266578	0.268669	0.269274	0.274179	0.304249	0.258283	0.3021019161750699
allergic_rhinitis_intervert_disc	allergic_rhinitis	intervert_disc	0.23941375131024534	0.2377	0.240495	0.238972	0.245925	0.263329	0.231068	0.25631011183565955
allergic_rhinitis_isch_stroke_tia	allergic_rhinitis	isch_stroke_tia	0.11504879209230948	0.109403	0.124905	0.115821	0.120525	0.127991	0.11184	0.13187662492167865
allergic_rhinitis_migraine	allergic_rhinitis	migraine	0.18973757105952732	0.188911	0.189619	0.189131	0.187321	0.196471	0.185427	0.18903720746811112
allergic_rhinitis_OA	allergic_rhinitis	OA	0.27050627471739597	0.282642	0.270622	0.270259	0.27581	0.287137	0.259612	0.2807276283102596
allergic_rhinitis_osteoporosis	allergic_rhinitis	osteoporosis	0.09347616266217042	0.101902	0.092976	0.094262	0.088316	0.095375	0.087126	0.09578787210786933
allergic_rhinitis_periph_neuro	allergic_rhinitis	periph_neuro	0.11345793612668423	0.107894	0.11447	0.112454	0.146592	0.134	0.096238	0.1421002705077897
allergic_rhinitis_peripheral_arterial	allergic_rhinitis	peripheral_arterial	0.05029745595971917	0.037803	0.060178	0.048378	0.061572	0.077482	0.038444	0.0728664802061976
allergic_rhinitis_PMR	allergic_rhinitis	PMR	0.09200038630790162	0.089294	0.092837	0.09176	0.093512	0.094591	0.084991	0.08554750168571719
allergic_rhinitis_pri_bladder	allergic_rhinitis	pri_bladder	4.136673334794169e-4	-0.000985	-0.000616	0.001467	-0.00266	0.008533	-0.002118	0.004147591997313045
allergic_rhinitis_pri_breast	allergic_rhinitis	pri_breast	0.02559277521719833	0.027654	0.025651	0.025252	0.026876	0.02575	0.028019	0.03355383789647094
allergic_rhinitis_pri_colorectal	allergic_rhinitis	pri_colorectal	-0.06117215507217971	-0.062077	-0.061754	-0.063239	-0.061997	-0.063018	-0.060621	-0.06814403459665136
allergic_rhinitis_pri_prost	allergic_rhinitis	pri_prost	0.03883273727282765	0.041817	0.038715	0.037588	0.039509	0.035989	0.042864	0.043658227604149884
allergic_rhinitis_pri_skin	allergic_rhinitis	pri_skin	0.022104234505656642	0.026243	0.02176	0.022026	0.019724	0.020706	0.022381	0.02368882597653589
allergic_rhinitis_psoriasis	allergic_rhinitis	psoriasis	0.10507104508891801	0.100118	0.10564	0.104791	0.107488	0.115646	0.096727	0.10366933989775645
allergic_rhinitis_RA	allergic_rhinitis	RA	0.19443546059770186	0.190981	0.196259	0.194378	0.203223	0.214446	0.188036	0.21535752395653926
allergic_rhinitis_raynauds	allergic_rhinitis	raynauds	-0.035906824726033286	-0.032017	-0.035678	-0.034565	-0.045004	-0.032569	-0.046544	-0.04683425238908911
allergic_rhinitis_retinal_detach	allergic_rhinitis	retinal_detach	-0.037365359078594965	-0.034864	-0.037327	-0.036752	-0.041277	-0.040322	-0.038713	-0.04393294531967737
allergic_rhinitis_schizo	allergic_rhinitis	schizo	0.05544013457534301	0.059991	0.054915	0.055501	0.055587	0.061065	0.066873	0.08501587546836796
allergic_rhinitis_scoliosis	allergic_rhinitis	scoliosis	0.07713091245473985	0.079011	0.077059	0.076795	0.073145	0.079095	0.071386	0.07112009499965302
allergic_rhinitis_sinusitis	allergic_rhinitis	sinusitis	0.5613956341878851	0.560546	0.562988	0.564039	0.561848	0.579201	0.557393	0.5787293395315187
allergic_rhinitis_sleep_apnoea	allergic_rhinitis	sleep_apnoea	0.19140659583764325	0.204481	0.192829	0.190745	0.200359	0.203453	0.188131	0.20960446756748458
allergic_rhinitis_spondylolisthesis	allergic_rhinitis	spondylolisthesis	0.2855462594924287	0.284018	0.285547	0.285113	0.290962	0.302058	0.279006	0.2961854438754448
allergic_rhinitis_spondylosis	allergic_rhinitis	spondylosis	0.3626266311122904	0.379071	0.364372	0.362315	0.373708	0.401896	0.354277	0.4077897059807562
allergic_rhinitis_stroke_all	allergic_rhinitis	stroke_all	0.14750777868073323	0.142813	0.157508	0.147834	0.151667	0.159159	0.150953	0.16860476826549217
allergic_rhinitis_tendon	allergic_rhinitis	tendon	0.37922645891353945	0.382556	0.380094	0.379097	0.390925	0.408004	0.372409	0.4083602120065817
allergic_rhinitis_thromboembolic	allergic_rhinitis	thromboembolic	0.1861121646276913	0.184045	0.18592	0.186507	0.19977	0.194976	0.18074	0.1968510328509613
allergic_rhinitis_TIA	allergic_rhinitis	TIA	0.12260488513577336	0.117791	0.128129	0.122098	0.128339	0.134989	0.119239	0.13638466427781004
allergic_rhinitis_tinnitus	allergic_rhinitis	tinnitus	0.18945473727607964	0.193729	0.189219	0.191127	0.184254	0.190758	0.180208	0.18111568919334928
allergic_rhinitis_ulc_colitis	allergic_rhinitis	ulc_colitis	0.14056860021239606	0.14218	0.140956	0.141405	0.140701	0.140972	0.14053	0.1449299340073242
allergic_rhinitis_ulcer_peptic	allergic_rhinitis	ulcer_peptic	0.15997165108918737	0.156051	0.162719	0.159182	0.169335	0.196537	0.148182	0.18965763426347046
allergic_rhinitis_urine_incont	allergic_rhinitis	urine_incont	0.16422838296367778	0.160631	0.164548	0.16462	0.17204	0.181388	0.155462	0.17304351350034622
allergic_rhinitis_urolithiasis	allergic_rhinitis	urolithiasis	0.08731173740480845	0.08335	0.087187	0.086496	0.088236	0.088675	0.085856	0.08107412471043446
allergic_rhinitis_valve_nonrheumatic	allergic_rhinitis	valve_nonrheumatic	0.095674162073884	0.09045	0.10352	0.095922	0.101545	0.100387	0.089496	0.09812090352318027
anxiety_asthma	anxiety	asthma	0.29997868339315903	0.316927	0.299709	0.300236	0.29617	0.25472	0.295582	0.2774464398864597
anxiety_b12_def	anxiety	b12_def	0.22799685070439396	0.249088	0.227591	0.229898	0.22218	0.179081	0.21915	0.20623413084557085
anxiety_BPH	anxiety	BPH	0.17981886564113947	0.179764	0.180313	0.178781	0.178937	0.196849	0.17602	0.19436776088342334
anxiety_bursitis	anxiety	bursitis	0.22826294360459273	0.238308	0.228133	0.229017	0.223	0.159653	0.218183	0.16440887846457813
anxiety_carpal_tunnel	anxiety	carpal_tunnel	0.13099600882723123	0.150218	0.130151	0.132303	0.122092	0.083194	0.119444	0.10657470342425064
anxiety_cataract	anxiety	cataract	0.16466970478880397	0.168611	0.163946	0.164442	0.16139	0.136138	0.162272	0.1397015979409475
anxiety_cholelithiasis	anxiety	cholelithiasis	0.14528184419284518	0.169005	0.14466	0.145279	0.138137	0.107319	0.144315	0.14958798879815802
anxiety_CKD	anxiety	CKD	0.020858272685559016	0.029584	0.017518	0.020943	0.014162	0.00247	0.019254	0.021125218396799084
anxiety_COPD	anxiety	COPD	0.36569376911285617	0.394297	0.366116	0.368082	0.361704	0.262102	0.360738	0.28571303057325
anxiety_coronary_heart	anxiety	coronary_heart	0.18739630413049999	0.204005	0.193151	0.191389	0.182302	0.132967	0.183339	0.1648410802255822
anxiety_deaf	anxiety	deaf	0.17522286756347508	0.177816	0.177488	0.175729	0.177592	0.141544	0.174507	0.1542895063757988
anxiety_depression	anxiety	depression	0.8368980003026921	0.844223	0.837405	0.837206	0.836357	0.822657	0.836282	0.8299749837395225
anxiety_diabetes_type_2	anxiety	diabetes_type_2	0.10370306405220213	0.140801	0.103205	0.1054	0.086562	0.065544	0.102489	0.11302654375418748
anxiety_diverticuli	anxiety	diverticuli	0.2918373164880058	0.299719	0.29217	0.292469	0.287817	0.264725	0.289292	0.2767645432788608
anxiety_ED	anxiety	ED	0.3080479348038573	0.339608	0.308464	0.307877	0.305996	0.24552	0.302574	0.2755045625684172
anxiety_enthesopathy_lower	anxiety	enthesopathy_lower	0.3612744430506761	0.393137	0.361913	0.360513	0.357986	0.306252	0.355738	0.34741524997341516
anxiety_enthesopathy_shoulder	anxiety	enthesopathy_shoulder	0.33980004893381	0.356775	0.339472	0.341944	0.335494	0.28676	0.333568	0.3054116169125135
anxiety_enthesopathy_upper	anxiety	enthesopathy_upper	0.3080663454168581	0.321709	0.30786	0.312826	0.304209	0.245731	0.301827	0.26477666333821887
anxiety_essential_tremor	anxiety	essential_tremor	0.0937379799949275	0.095477	0.093484	0.094271	0.098091	0.098995	0.087064	0.10902289140372184
anxiety_female_genital_prolapse	anxiety	female_genital_prolapse	0.16909499858193233	0.171137	0.169858	0.169636	0.165331	0.153486	0.167281	0.15522085188452225
anxiety_fibromatosis	anxiety	fibromatosis	0.07624812408556866	0.074461	0.076395	0.076786	0.077677	0.051562	0.076829	0.04371059404450004
anxiety_fibromyalgia	anxiety	fibromyalgia	0.6155967776397435	0.650099	0.616561	0.615729	0.614146	0.577229	0.61712	0.6230237115654789
anxiety_gastritis_duodenitis	anxiety	gastritis_duodenitis	0.5593781680771792	0.589127	0.559392	0.563213	0.557314	0.517375	0.557185	0.5549144981684214
anxiety_glaucoma	anxiety	glaucoma	0.09740369024687179	0.096306	0.096577	0.097006	0.093897	0.111151	0.09934	0.10203078359458807
anxiety_GORD	anxiety	GORD	0.493499360062928	0.522511	0.493615	0.498004	0.491078	0.451743	0.489854	0.4887269911660602
anxiety_gout	anxiety	gout	0.024168171009960982	0.038826	0.021064	0.026078	0.012799	-0.006687	0.019417	0.022377984800446882
anxiety_HF	anxiety	HF	0.1446705085049804	0.190552	0.149743	0.143587	0.135088	0.072893	0.136548	0.1313011820136162
anxiety_hypertension	anxiety	hypertension	0.21839418187754814	0.248682	0.298389	0.216974	0.211008	0.185922	0.215182	0.31067182307113717
anxiety_hyperthyroid	anxiety	hyperthyroid	0.10952721535605436	0.111561	0.108397	0.109585	0.101038	0.089483	0.113573	0.08418286965060143
anxiety_hypothyroid	anxiety	hypothyroid	0.15918115605640754	0.165382	0.159184	0.158941	0.158524	0.13655	0.158949	0.15412414461527546
anxiety_IBS	anxiety	IBS	0.6222635440106725	0.622901	0.623226	0.621882	0.622761	0.617891	0.619921	0.6206906937971736
anxiety_IDA	anxiety	IDA	0.23701005296981334	0.264327	0.238744	0.238505	0.230232	0.184875	0.228518	0.21557790894193316
anxiety_insomnia	anxiety	insomnia	0.6379765481112624	0.644087	0.640657	0.637746	0.636429	0.601608	0.669704	0.6429663131429841
anxiety_intervert_disc	anxiety	intervert_disc	0.37552511718565124	0.394638	0.375285	0.377068	0.372203	0.320892	0.37048	0.34366236645398834
anxiety_isch_stroke_tia	anxiety	isch_stroke_tia	0.26058363529538886	0.275052	0.269364	0.259774	0.256603	0.2106	0.258377	0.23613396447792467
anxiety_migraine	anxiety	migraine	0.41478488755383913	0.415871	0.41509	0.417083	0.419805	0.398505	0.412187	0.40878222738558123
anxiety_OA	anxiety	OA	0.22891442750428456	0.267838	0.228819	0.229625	0.225289	0.178744	0.219753	0.24065691792932856
anxiety_osteoporosis	anxiety	osteoporosis	0.2325177534336187	0.231377	0.234027	0.231644	0.241673	0.229442	0.228086	0.21994723937362873
anxiety_periph_neuro	anxiety	periph_neuro	0.24604550667753383	0.284935	0.245559	0.249414	0.244184	0.17273	0.23694	0.21340407696607738
anxiety_peripheral_arterial	anxiety	peripheral_arterial	0.2652695046143661	0.308674	0.28403	0.272323	0.259356	0.163905	0.258487	0.23524659030188322
anxiety_PMR	anxiety	PMR	0.1862563884228672	0.189258	0.185654	0.186797	0.185027	0.177091	0.181096	0.18208628710980904
anxiety_pri_bladder	anxiety	pri_bladder	0.11324655257266564	0.114411	0.115269	0.111748	0.117295	0.062452	0.111467	0.0679057642860265
anxiety_pri_breast	anxiety	pri_breast	0.056269336908230494	0.054878	0.056196	0.056891	0.054912	0.05748	0.058356	0.0511578059126396
anxiety_pri_colorectal	anxiety	pri_colorectal	-6.152274715467777e-4	1.5e-05	0.000131	0.00229	0.000264	0.011715	1.8e-05	0.021269659848805186
anxiety_pri_prost	anxiety	pri_prost	0.039873472954698175	0.037887	0.04006	0.042339	0.039203	0.062748	0.043209	0.05948236059057471
anxiety_pri_skin	anxiety	pri_skin	0.024506828582281575	0.021681	0.025045	0.024655	0.027455	0.035638	0.024731	0.02836862894675567
anxiety_psoriasis	anxiety	psoriasis	0.17271681468058275	0.180547	0.172215	0.173342	0.170594	0.124714	0.166449	0.13696807065089187
anxiety_RA	anxiety	RA	0.27435715380461606	0.283768	0.274077	0.274618	0.269442	0.214389	0.269663	0.21944467219152058
anxiety_raynauds	anxiety	raynauds	0.18837917768931686	0.186526	0.188099	0.186693	0.201588	0.171541	0.181761	0.16802792047962584
anxiety_retinal_detach	anxiety	retinal_detach	-0.010524266642356122	-0.012504	-0.010586	-0.011621	-0.006132	0.009166	-0.011558	0.006114364713849056
anxiety_schizo	anxiety	schizo	0.4401079086052972	0.439909	0.441761	0.440196	0.440752	0.424621	0.453784	0.4280872042530983
anxiety_scoliosis	anxiety	scoliosis	0.17332763736837375	0.172286	0.173468	0.17405	0.179498	0.167302	0.169061	0.16776648439623434
anxiety_sinusitis	anxiety	sinusitis	0.46042243325312476	0.463364	0.460324	0.459757	0.461468	0.433676	0.456501	0.43908511314344034
anxiety_sleep_apnoea	anxiety	sleep_apnoea	0.24952332803243824	0.31653	0.249065	0.251967	0.244272	0.207524	0.246966	0.30879823738267603
anxiety_spondylolisthesis	anxiety	spondylolisthesis	0.20827300461514295	0.218331	0.208325	0.209892	0.204519	0.157927	0.202345	0.17299759200538226
anxiety_spondylosis	anxiety	spondylosis	0.46684447811544194	0.520566	0.466962	0.469511	0.464096	0.412801	0.464832	0.4798266272972451
anxiety_stroke_all	anxiety	stroke_all	0.24007619394361132	0.256127	0.246103	0.23973	0.236882	0.19575	0.243151	0.23073706066177696
anxiety_tendon	anxiety	tendon	0.3040885258808485	0.321827	0.303719	0.307244	0.299362	0.245535	0.29759	0.26746358001455456
